Player_ID,Summoner_ID,Summoner_Name,Rank,LeaguePoints,Wins,Losses,Win_rate (%)
4wLuZ_PVj3b71WKeHhxpVf-EbCBZTjNHDahFfv8rKLji2JvA2e-N_mywya6fLw6mKnTbIc_hWJbySg,Fydz9_GC3cYJXTIlgp270QhHBYwAZUkwK0lbrym1tUTJRA,유주러브,GrandMaster,239,72,61,54.13533835
9gKtgwj36jRYxkTnH-m7N_6ivB6ElgZwdNJ2cjrnJ8VKm4PKPPeu7wdPTj5_SrIqCwzROgW8Gw52eQ,GzipvcR9scCuKR53uXiGwqo5SF1DpisJuIzfwEjP32k_bA,광차선,GrandMaster,239,66,59,52.8
vAmBNDH5Qp2ukbOc8XgL0Ps7Iev3F7s-NdZlrT-KfgUJZTO5pOl3OJk30OdqzgMG5y7hMtjrIT0fBQ,uLBChhwUS88gM0-29j7yLbMp-ioF_uQQ4Syu_evrtPExpw,ZiJJu,GrandMaster,239,42,37,53.16455696
bUgT1oEO-OcscTJzr6keIwUo9VmiGWOcbSjMNsO8GNjz6Hku71TXF1Fq9D-UbLVfFcvo6WNBN6LoKA,8kr901hMDgSLkWJcjJCk5zplLSZw8xMU1o_L_pFslg58nh4,abilityK,GrandMaster,238,77,75,50.65789474
JWguj7NfiOhCXCY7Y2_-s-zfqNT4MYvJZGA_8smyCLqX8WGuZ2xHycBsuyCHkmvQqYAOuGFWRLOqCw,vfS3BitHsPiAdvPBflTJhCg251nxxgwp5nfieJonFzdfXQp5Ck_TkHCehA,Sibjung89,GrandMaster,238,37,24,60.6557377
HNWc7CjqQExAeS62kieJsnK6d6xvBEZAg2QBnfkwyAScmJllMhOY3rd1Glq8_wCPy2_HkZdfGb6m-A,b2uyL1Jj-Fd3njBAa6-WBhOwElTvhbasMALOvmRsPGaRXA,Aahre,GrandMaster,237,84,79,51.53374233
GAXWLnMBuvqqmR-h6rv-vzoQallE6B0dcIX_sEBThIHFSYAYf_Vxpx5pAtW-soXR3AvYNeP7mnA1Ew,8oGigWda1iAdaZaRR7jq1W-gZ246w3Gj6ewapRfHjNDAHl5WXIjjqTqBVA,동수콴,GrandMaster,237,33,13,71.73913043
v2MiHujLfPjpQab3NSp_bmInhbJqxjgLvjyb96VyOIyyfdcbCu8gW7u9wt34VWx__QGFc3iJL_f4HA,3oK0H0KmWWDPEaD8n2WUXEUS0TO2yU_i7V5UWkp6xPI0gZA,즈코벨,GrandMaster,237,36,30,54.54545455
M0lMTqq279AoWzYR-r3NFyM_APv4LQ0U48lBsbZPCLsRFlL0SybeGkSuxyR7VB0CLWVp_5NjeMkVFQ,xgBtnaJywtl_Sn25LaWAszOMVr7kCtgbxIJTDBNzcWPhiQ,Steelo,GrandMaster,237,83,74,52.86624204
VDo6y15b-EWAUtc47oQdYT04x9_Y30mZKhW-_-Gmkim-UC52wPo-D4r7j_2s2u-rPDMEj6NrpurVQQ,AqjnlLHcwz8JBdBqlhywvTj781RhafGcdWKpb0yXQsl2OolDdTEemps7Ww,길가던흑우,GrandMaster,237,83,82,50.3030303
VjnfF45ibeDpLqGIbg4wvS9LSVGujKdzLSnTo1JBmH6B1xnuHcoa79rTWv9a8MAUsYYbJDwjuhTmLw,0kv3k3i8np8e9H15FnQM9Yl0ayRFBTQv91Hxg4_xeziRJbA,제니아보고배움,GrandMaster,237,105,106,49.76303318
26pCAjn5ki7T8DDEiVl5AQ7mQGCPQCJQHGj1EEfPB7Ica5Ov39Ok8bcHYZDcmAkjxwgAMQNTdv7IKg,zt8P_lSQ8FuCxJRJmt18kHNx4YoqMdV2TXJix9Rll7kMSL5k904N7Od0mA,powerseks,GrandMaster,236,41,27,60.29411765
H07UHmxPgeeK4n6KGycLl6Lm2mSBY2XQr2SP9CQzRJ3gLqyh-x_tCA-d7vZD-TAEpexpoYd1IRQ4bQ,dh4most8nVnsi3hg153clx1yaqcECJsHod1ZChVODwIMGxs,단무지부장,GrandMaster,235,90,74,54.87804878
ZtZe0kmXln1_CZ8lg59XjDXJSH-BmCrzMcD5NQk9fXXBRqNkXuvGxLtiuzeg-Z6CrkeT9YcxP-27aw,Kb3OIBu-VP6EiJvoUGZlOPpNDtymGIWu3gD0IdivD8NQPw,3성 판테온,GrandMaster,235,53,42,55.78947368
zUrVKtS_GmYvv1ubxnNdhmemWjzFq4urJWT3lGxhmGDHYOzN6HG89aweJqND2q2MANujm8W1EFM4NQ,W5uFlISDq8mmfWnszvr3G6iANOngdZI4YkPctQpDcCo8PfbDj8Y-Z0k_aQ,롤체의달인봉달,GrandMaster,234,103,93,52.55102041
zPesav2y8QkFgdSL4-8cZErJvTs0XFIia88NSV1U9gNrQn-VDw4uH6BIFvr_MVZqwI2PX2mloBwbOA,GFfB3Sxw-hENmlhULeCbRCHsIbWAcB3JcGUFUsrXO5z-16Y,내 마음의 송곳니,GrandMaster,234,90,71,55.90062112
4O7OFJddiqsu4keYXZQCtszp6upC8a9-JybPTgnD5kXKp5dhzZOp9Bm4unm4U8SCya9mXo5oURnBtQ,uWk94xziBhI5UAo5KqvV1u-G7zllqNkj_9_mA837Esdhjlw,롤체미새1,GrandMaster,234,88,69,56.05095541
yNSlzvw0DtC8Zmu8ORliz_tt0BfUjx8DhiI11MTwD5gDQ2cRjiXtlI9Gtol8jItePdzNRPoMY7jpZg,bLnkCFfA0HhWs_s9h4jGUWUYdscRSDvs75IA5yGlw7_ZG8E,거납니다,GrandMaster,233,32,15,68.08510638
sdmSUbyTzByrLpZc-vIKQB68TEKE4cA2DiZy-Ig1PKx6KqtQUKCv_NlbWsOANhXaud9TGMU645QTNQ,MohKh3zU3bKES5GH-Ao9IK7B4mUM8KxrGK0ZUjLgdWmoYs72i_3qEciuOA,Halonaa,GrandMaster,233,26,15,63.41463415
QBSQIWtodWtnWrISXu7LH8GAj08sRPN0xBJMes1aHdMCyWO2_DoKhOxYTaXXQ8B_6v9CE-aGAm8L9g,qDIbnc-1pvwdDLLMIYQ1Zf5JB0serVokNXowEzrMhoKN_zY,07노지환,GrandMaster,233,45,40,52.94117647
zfRjQ9TreK7plLfjE_gtWhnNuaDwAB-a2y5DNeHMPKFPZ57CeDxIZMvb4xe-iciFdc7VR-ywvC2XNQ,fZB19_pCHQh4OUGSDkzTjCYGe6ABEUs4mjZAYkulfAZn4oU,사막낙타양,GrandMaster,233,46,44,51.11111111
KQAP0G2TRzA75_vpEqwooePXOFfAS4kmT2pbO0uslapXLuDvVg8QBBQrB_r8Lp-5zDIOmd7Gi5Cigg,gnma8Y-UtOkDS-mS0VKwAUft8clLbD5X9-bYeJvIriobChU,오레오광인,GrandMaster,232,54,37,59.34065934
mlSonGARnq9GcbcN3owmu6ndoZL854hQyNRDG--cXz4jZ0My213h_oe28yffZMLZXzoQ0l5JTPB3QA,bRKW-8aotofyb_wFtY_1oCfusKmTCVtsNhw4sCqMX4yPRA,형상변환자,GrandMaster,231,46,43,51.68539326
wAHuoSjTGJdVDDi5RiPnhrnNL4EynAZPcYO9pOc3R9EjSr694lH-OGNtDmtiwvfwY_ydGYqZd0wfLQ,doEcKrdjDmdTfsyZHmPiGAGmXg8eUdOvrqKfAR87iF8i_WA,Inativs,GrandMaster,231,34,21,61.81818182
B_J6hvJcPm0g6ua3_NWidDdJiI_PvZB8b2igVZppcCoTeIp-eUneYyQ1ScUTy-t1mSKpBEBTHhFHwA,Rwcwu95LHIN-STIaKpd_PLPFYEG6rMjjfjj_5wZ4Ym4pSXU,팔협지 점수도둑,GrandMaster,231,48,26,64.86486486
ZzcZCdtsb_oYm1GMMIkqKI9oRddiBW9DIKpdh65eKN5Dan1tlUQftjsa9EgWO8wRyLmkBum5gdWLKw,y_YDV9a6cmGzC9s096oNnXChKFQ1JLGK7Uuxm-sfSliP5zJSwP7at8iLsQ,우당탕탕 찍찍이,GrandMaster,231,75,67,52.81690141
SJDjvHlY-LKgTmQoMQKcN-nJp6EXhJ2EcP1oTw4ml8JpNeYuFfcdGFNtLb4MHMzEi3CY6jbJy42pnQ,Alyl_zXBqOxAPbNgiooDljbbaAqAueKMED6Jiw8yjH4-0Q,그륵그륵그륵,GrandMaster,231,85,78,52.14723926
tw-ZfPMzihyTeoQCJPtc3wzzwCOYVFTKkOiUJNJjnJGj-HGQibtEtvSTYCy__ufd8yKlfn9mSeQPkA,VdR3CJgpAPuyedy_lqYSYswEKrqy3UN0njBmPxcK328meqq3,SNU Challenger,GrandMaster,230,38,30,55.88235294
loQ9aBg93xbDwhO6hAF31mCLl8EhyvelO-sSNSib9qQxaE7UHZR7I672SL9sBQRXBRf0UHCUO8ybjA,HlM0rqFv0hVXWCHwNpgS90LND3t680tR7CnzgjdfiU7H1Q,미술하는사람,GrandMaster,230,31,15,67.39130435
EvVXyiH8LogZmHYJX8TtOzxcorjlc0DWldMOC3gp2XgI9ifd3_LDG5fGgLNAjfWZ8XeAoo4RdAKXGQ,AmZDd1raFxW0Q3KlM1uou6yKSh2DXT0MCELEx1k9DR6wDe8,소시지좀가져와라,GrandMaster,230,60,46,56.60377358
L8bwbIJuoc9_TAkG8qiEIBXR8MD2KfxBTpDXgqogqzoaNcjJDUtHqB71gwijTHqcQRStyKDzBv96Gw,8tQC4mbGcmQM_9CHxo6LOXxKCv7-zkGcRRIoA1p3ceNL-wY,환준몬,GrandMaster,230,129,126,50.58823529
TPJdqV06pdFp5t0UHC4wrvFx3dn89nhOVEiq-O68e8rs-2HHDXBiq96nwb_nSCNOeOTMDECYGcqXVw,1an4RUWEWXNjKtIhEgxciNx4oU2a15R3OnJJPUN2eBJHuQ,임찌녕,GrandMaster,230,39,33,54.16666667
2ins9lM6xNsrGrItITCS_pfEWAR6OYr5cgXd4smtNCIe59QiYmbNogauD2R8AX6VpfKLZXGRspFjIw,aTq1tWGHqk43jwZorBkzN9gdRl6xtGh_V7qHchnWsoZ6q_M,간지나는 한국어,GrandMaster,230,91,81,52.90697674
qIs0kuSbt1i7Q1bw-K9-A6g97SC7ldqIFMPQPxdZPknIboZxhk-06ejRH5oUsN6sRRbVTsXDNJqM6Q,fHLKr69xmgstLtgOTn63ibJQxpJCOxTOEGUMGBlnwIaGww,해탈한 구너,GrandMaster,230,58,48,54.71698113
v7rlzpHRDWoMgHaHRRq9OfuCo6ZL42b4oQEcTB6uJzxFZEnXCFYHhD7A6-76jPIOzqEjFdchzb_BLQ,3QqKTRr3zI8TFLUlQ9UOoP50eafKqIW8zJBrDkL30qwKzQ,소년가장김철수,GrandMaster,229,49,36,57.64705882
EiYuF_MyYV3T4rX1H-1Vu8tEDFP4Qb9RddSakiBBKczIOn1inNMAajJA1C7nNE0PT1yQwJR6KK8pcQ,3z-XJ90YIPU3BEW4cajMm8ElSMOZyJX74hOzNib42UE7pg,투덜이 용구이,GrandMaster,229,74,63,54.01459854
38tisY54VMCqOllNUlHJ8EAAIK2NK1qdaryiLbGUemZmws4nviT9v4WBL1N20symTpzoKPRanC_pAQ,SCX90rXvDTTo_jHxepOe6ITmWA1FGZLLhSvGF4l9hG2qy6A,떡하나더먹는현지,GrandMaster,229,39,31,55.71428571
S-Vr4-SPRx2gxZ72EDIGxV9lX8wf52HqqrZVxo1eWUZrIHIyBRc4W4_amQ33PqFJ0cT6UWb-7IWYzQ,uqNPhuLV2z5-lkrdBVISq5gN0zkRkPwJSCB-oLDqhyu7kA,S1nak,GrandMaster,229,115,104,52.51141553
wzFVJZaV6q1P-4BqwqXAfl0yMPVlO4SkN6V2dEhZgaoc8nmY6R2EGrRbPVZGyK_CCvupKHqxK61iuQ,CW5KIDp0X9GR34yvVQmqT8kebX_V5zAM0sQ6p683dBywVg,최killing,GrandMaster,229,33,25,56.89655172
XcR6zgbBQgYoD9miUWzNWh0eBwghHSOqlN5_t6-NAqBJPV7iGE2CaqTkFfFfL-r1Ey2KLaOd3LfmbA,psV4HUQyqWazO27YGDprhRktulf8lThyTMvD8OKr-bhPVoM,rdfg,GrandMaster,229,42,31,57.53424658
mbkDWFwrCfAaAemzDc79YOhlMsnfhMABIdpwkwJPYBR_lMnLXewi3COjJ9MrwvyX-OT2_tZfzspd-w,3Vh41pCoDgl9TW94avHe8dY1XI9OlFC7By7OArenhzf3BA,주머니손랄로,GrandMaster,228,42,32,56.75675676
dbQhzjn3wRV6dPFYG4nWLEKkmbuMpfzCbCIlIDdhzMg_D4JncX4xWL6o1UNF3rQzM2OG6U_I3Qug8g,_Pv4Ml3KgsCMgX3a_blZFzd4bLwnvG2D7vfECZ66Nh6S3A,곰돌이라규,GrandMaster,228,115,111,50.88495575
dAhFHXiZhkc0xrNtCqQlyx8Itaf60LBcnzDOKCF6Y49b2YV0OX9ayNqddSS7mF0rlqP5VwvkCsR9nQ,JvK6tA39u9xKg7LJ1ITnAwVISosyC_NDgCuh6JbfyrfiarE,SnowNight,GrandMaster,228,28,25,52.83018868
L28JrA3PmjJl19-Jgkhtu99hu09NuPryOdQAuxBeSi5aWDZiJHyzuliFawt4o40I4QdnXqb6AzLS-A,T98fWyiUzmbuzMJrFqg6mZ6fJEBBkrZooFogqazUNDtS7nI,밤샘장인,GrandMaster,228,43,29,59.72222222
B_vPoAwVHB6E3jg_IuMdMwgOJFgAa6mEK1wr9czVucybjn-1GjHfqTKhVko2IZUF1XdnFL78xARYSA,J_FTeIpGlibKDeX39yFzOMvCD_hnWAH3iZyFb-9d_V0CG9U,찌눙씌,GrandMaster,227,72,71,50.34965035
X2HZPiasvEzgmfqT89XpHlXnCtFTQr8jURxtz3UjUKnvwZHMdXfCDZtrfkENd5W_K3WQJ4I5AoTp_g,BiE1iP71EoXnEnRvsDxETBLHTpjtkBCghLhTd1xFBo9WIAM,블 랙 영 진,GrandMaster,227,76,68,52.77777778
KDBB9g5Mk-AC2f-qnrmiwa063PsSzdM2SwD3uqV8TPIsSCCDyuj2tBjHaRjNIhN4dGEoSX5E54rAgw,MMSmH9I3o2z8oOsZNwk2VtqJx8OzDE2ImGOWRNTCLuTIu2s,용병만하는아이디,GrandMaster,227,57,47,54.80769231
BBmuFGj1hlwc0kM-XCj_phE2Dhut_hJjQUr1xkN1FPUSFGHUvnAW_Ux8HvmxBZmjqGHjMIKkWGEK2g,-WJL3Ff05662inNurq6Js5cYc-j86E-7yNGNkrGtr9zogxSNp1Tr2y3f5A,909090909,GrandMaster,226,68,55,55.28455285
UWkAULzARJM80RT_VBgrRdLEEPgP8dQTUyCoG7sx7yR6Z1N8OuAMKLY62GGMzoFLOtDio2D_a2tYWQ,xQXQIcVMa1Q-ji9PV62K4uVcIu3_DAbnnRwe2-cFMkEpEaNsSALeh9iWvA,혜지야 쫌 시바,GrandMaster,226,60,48,55.55555556
ZZLBtXf5aagyiA824zENrYFYSFkZ2l08aTqTvyCy_lYtsVwwz5Lwmg5seaK2F-2JDJZl-jwR46nNyw,OAn3o8Su4doWyFTAyZxtniYDgtJivcQQ_tVjJRxQdWv3YBI,김 보 순,GrandMaster,225,29,14,67.44186047
patzMTs1WCP1LVaXRvMqJlBdZ0LqPpgHKzUYiE5U8JhlOko3PXhXjT6UqaA0-Ykplk79T0PJrhfKKQ,#NAME?,twobox,GrandMaster,225,58,52,52.72727273
_yBCzAFRVcDGBKvZvlaLPQvX9OI7FeR3miuWtK8bo1jmnjRb_t6Yy84MbFX76kokvDChpO8Qqy3eWw,RotdnUtOjlDEsGxPqif4BPz8-gzzTZ4fuGJo1Lk0yw6kNXgfAmV6zxSJOA,선봉대만합니다,GrandMaster,225,47,28,62.66666667
G-80jQ15ZhmtR7Ik4TOkaVbsjrBZNrlzepKi986pBqBAiVU2xRnVhQyKCYdcdOYrWZp2NKQnyw0IJw,5bAIGHHpgTn6rF9KtEIQJm7Vd8iKdCcd5-GaDZeN0O3STYM,노펭구,GrandMaster,224,82,72,53.24675325
f0MgJDyT5Nx1ZqX5pVJnvBM4dmwTi4Ly-1ViEoD450ZQ-RtwLek0XGXHmeLzJ18cSOuRKV0oVK4oYQ,sw7NmMUc2SPnXkBbctQO7Y_ylFbA-OXFhWOhXOSZJU8X1Q,Audsh,GrandMaster,224,51,50,50.4950495
26Sdufa5M7D89DIJoCoeZyAIHX9ji3kLIB-tXQOIp8Sc7JundAfU-P5OI5ppGOhW7_RKSaSDR764zA,uQpeq6AfHcm5XwB3lwh8G8E1AqjzSuDXu5xbMVuMeaQ8-3o,강지비30,GrandMaster,224,67,59,53.17460317
Ybr7Gs0Yhdh944C3x2QQDvAUC-1Oc_g_fCOegclgEKqRo5zF1vi2BYwPw2E_Y8Bv3NotMjUTGyUnuA,dHJrmkr2xEDSkcQ-0mpfbiBvC7WofDIoQ_Z4iFaDvVgRvw,정 장,GrandMaster,224,50,43,53.76344086
nKSnxhRwEJKsHcCxBvuHyxYRrylodh6j_6zKMw772jmUkEXB_aC8g90HHl3wM7I6L6py5x7g-TMEew,5GlvlJESLjsb6Wjs01WNYHYvs1CIXl6n3ZcLB4eX_S0a4LXfKRv6J9s_PQ,wave to earth,GrandMaster,223,83,78,51.55279503
Dn66SSCLif5hFP_r4Ka9urJ1BFdAEQA24IMjiDSk4OZx2KTdjSz3n4Vz_CNWKrPdugy48baIRkhPCg,YuBwUshWB634WHj5Mu9w6z8q0Op7pPlCYtDVd_Xgwaf1eEcxfQ9irmCHHg,hongkulee,GrandMaster,223,36,21,63.15789474
YVw7o7hA74QoPy3mRKBH5aVjHYjfoixtDSVVGdKIQvm509IdVtM4NPztekjW_L57BSO_F-hDitKqOw,3tykuoi3j3oZSZ-GfvnklyLTJVTiOXfXiEJQpnEhCcQrF7A,다은이챌린저간다,GrandMaster,223,59,56,51.30434783
EQxgKZBViHTYE2uq6JxRaPs7Ee30e-TByGeh06yF-CxKcmREDPfsDC9PWUmeIxEZdzar2LybgT6o5w,ORTus0jyDC8iTyVC2GuVyU-z0ivO6f8fzBwjY3tRULnLb6o,EcoFlow,GrandMaster,222,74,60,55.2238806
WaKlWWeUP0TWeo7t9p5oEBpN_B4LweTen7F9m36ERsQ-2_8Qf1SZFKtb0WNVK2rekgu9Y8K4W84p6Q,1bbm69PF0r6bs52F1_rudgDbyPlObkwn9qX20Rq081F3Ams,CHESSKlNG,GrandMaster,222,49,44,52.68817204
VfWy7Xag9bx-eUZpfzSLQnH5tKvlv_jNlkFidd3CFUofBWsTpScbnSRbIQ10ZFkIl7FGDhnLe921RA,JA1qVhwYd3fl5EMkyb4nGjsy7AOXtA7Gi-drRh3o5U5Olm75h_2KDyKK_A,뜬 풀,GrandMaster,222,63,48,56.75675676
e2ZTlQjE8R5dAD3_UaPtBzsG3XyJPyoL3_1ywL-fwLbbTFaVe037XEC3KAzI4ixSjl9jV9m7TPRKDQ,CgokoycitsyiyMEHEJrp298wM_Q2Ib8XGyI9cMMTVZtO6cM,TwTF 성연맨 ,GrandMaster,222,35,21,62.5
gr9XjgreTtuBBP-0qGnxZDrA-GMvKoDNB766cj9fOS1f0BWZaTHnlfX-sysK8Uau0-eRAvfs2M1LMg,PQiwPkW2G8M4-IYd1j1wy6C4Swpd12vHoP2IFa4OE-oXTi4,아다가키 아키,GrandMaster,222,40,30,57.14285714
3cGk8pZ0iEBiab8oa8hikv-wtKab_ju2h6PCJcaFJciL0xcvMByF_2Eewyr_N4gN1cPY89sPJmwZoA,qNBYgKGJ9A7kC9eDpBhebgCtq1GwlSCksUz_VDtSe1hZ1hQ,왕자님임,GrandMaster,222,51,45,53.125
ZIGyHnYXsketlaym2In7S91JvPDCX_tlJ54pVjNsmkimF8n083zaHG9OJgiZ6RW1rnuQTBxY3mdZFQ,z8Pd0hxTjLEIBAVk-iwYmToVI-UehI1nsEfgyYZki-HNep_lK7LdbGqspw,구영서포오옷,GrandMaster,221,52,43,54.73684211
j_x5KfnB4zaTosbgnQHuY1tSat-ko5ZL0RhqGtomDcRUS-LG9VcKCRmqzDRZ6UEacn-2uDnXfI664A,qh7ai0UpkVPbbOYihS0kk05qshdeTfEGAQYACOHV0QZ30A,혼합리듬,GrandMaster,221,71,60,54.19847328
layoRFEDjGW-mSv69W1xW5QJG3I5QixwCLi_EEw-AyRoPEGMwnXJskQSk_fiilEhqnmpA4mf3B6J4g,CRusGO_pUCqUQJpyMaRandewaumMajNQv5OARtT3p9gwD_U,assault rengar,GrandMaster,221,37,26,58.73015873
ddt_yarBc7ODyNNRC-Slsr5JBecyFiAREQSKz6M-yEcwOpPIbJDvs6Fvw0cLt0CnPf0exmnndqJQ4g,oMktbZ8geA8RnJSLxr9ugxq5939t3jDQPf7rvF1vsGO6hQE,바나나코,GrandMaster,221,29,14,67.44186047
Hn7IF-n-Qbfv68AD_pvusmhznF7nPm-tAQA0ixkQlskNDuDLTXHtAq4wtDXuXs70QFpl8bn5Z71IVQ,br7qMfT09bBovO94hwCZa_h9-6Sfg57kgO8fsuA1f-KaETOlqcyL5tLeCA,ABBCCCDDDDEEEEEF,GrandMaster,221,49,43,53.26086957
B_Y7B_3Tt4SGbiJFl11vSk2VnZ8pvnVJ9pK8anKy1oj7p6y_fXNp9h08DHOgn3Hs0tTgmzSbhbTQvA,HTf5QXuImSc_nyREipfdBO5FOMXWLDUe0xoLpPgoBwrO5KI,찡찡대지마삼,GrandMaster,221,41,36,53.24675325
lPwC6tU2-SXHCI1Plxx3ReAIjNhsKLWkPhs3WqRgsEkFO3hsRN9GFdbPcPclhKbcVNQXLxNOueRb4w,xbUNoH-70sxm_T49EHH_0_YWH1caRLJBjlFuqeb-k2qKpw,맑은눈의봉달이,GrandMaster,220,41,31,56.94444444
KWkWP-ki5TulJyGaC_yWQ8MhD7cT_f3WI2jnZ3YpIWrSArjskzQkxQ2t9ZMz4cGriSBYSWPYawSbLw,FOOtuQWEZif-An-ViJMS5uv9N3Mf8tWuG6CdMBuK0GwDiJM,Flancy,GrandMaster,220,43,27,61.42857143
Qq6_2RKzUcFdYHkGXNIPuBahflt-lt0K0WudG8bkaQ8NWKhbK7wsZ7XstZO-HsozvpJ7PJMM31-7Tw,mEwYcvrscpORcbxUCqEKMQ6TDvDQaEBR76T87QYBuugOsgTyLUVFeTA5Fg,노갱시버프싹쓸이,GrandMaster,220,45,41,52.3255814
R1hmwE6qKzpqc8yUwxRTK0RDbYE_9WH45Y4QUPfTWdLopYSpBUkiiSQcTnrg-wq-R0zqeBGSGI0XXA,NoDp2gwSUgna0ky1VP06fw2OPjOShYPt5DyB434cN9m0ig,정글이걸안오네,GrandMaster,220,56,58,49.12280702
dRjyC1IuMrTQl0SP0DFdu2k3U8kr-N987_WBZLc0EaMy5tMt-xVy3XoEXH1cIlglzgiIS69UD6ilGA,LXsV9_2HMqbmvbqSqn5KubutjfgFf_BH6DEr_jbuFHEfYA,뒤없이앞으로,GrandMaster,220,51,40,56.04395604
dR9lk6U86oaYl7QRIsmLd7AbaKOzVtOPGCUHPE2VJzGV4IwHbUvvsbzQYB_JzcrIuazTNxtRuFIXfA,SvJYPY9i908UNoxLHK8Xia3PNRq-hzilpNcAjciOcsFFX15MDiGsFs6YpA,기물안주면디질게,GrandMaster,219,61,27,69.31818182
H69CCHApnf48Aps1EDJdJ19bX7Mj-Y4BiUQy76i_acGIICbBDvhkKyOOHhsRJ7jtbDesM2xh4EMrjg,E-_ZRFheH4trTbLQaUYfCrTmmthQteWw-znOYeDvI-59Xb4,앰흑의 양남도끼,GrandMaster,219,23,8,74.19354839
AgbCpT7kXcRJFXA2YPywWnHGmE2eyyvet1mC7B3_lbDBqGTZmijhRHViteSGzuK_Wth1WIU_EmuHrw,Z6n-PPWxGP4xsd0nJC2yAt736lhI3NlU_lggPCq0zvfQXg,파이게임,GrandMaster,219,59,52,53.15315315
jrxOEInYVysRXc1F99AndGsBiUvyENOzISCztpWusStQUvAn_GausYfwwF1j1FlWQbbrFvuzhmDGQg,Mz6ACd8CahfjdBxmvVUj_Lzi-OqG0QiETFjLfujzmp-JoOQqIYEDJHaJ1g,리롤왕봉달이,GrandMaster,219,66,52,55.93220339
DUenfpK5_zLk7lgSxrkXqlpIwujsDeP17oyku_yI0P68rQUpLCEnD9FJxm1zluBC9lwlLyg473q5Uw,MraP0FEfAQkErtxd6repoP_YcDhDURnItxctS-nRLgwjr52eCooe-p3gXA,모 찌 늉,GrandMaster,218,54,53,50.46728972
T37FwH5NdpDRsTio2b9rxLIFKHn2mzlK2lE6uA0_sMfLEo2kLgbPkdflqnlq8DE6AaADaIWtpZnuNA,MM_KM9TXGiH4nbqMH-msFNQhqzJQni2Mg2K-Llyh6ks4gjx3,배불뚝이 팬더,GrandMaster,218,22,16,57.89473684
t0BntuCUNi60efIh0to59RnUSkDbUulo78wMl7xivoW0ZdFAyTAV7HrepErejcqVoxpU4cb5HVzCrw,zzfbXaUSdPAHIvFUtDIIYXOBglpHuH0s7_cEqrOJ3eBdgw,possible,GrandMaster,218,40,32,55.55555556
QDKfTlbTHgvkVkuCWD3sGpyKtT9Z4FjuDbHGz9en-c70q8YN1fQUbEi4I7Jhs8_Y0NKsGBuV601yUQ,TIp80peQB0RgSuQm4_EJ-79SSGZgY3sEyzggFqkiCMVQ6Q,신비한 요들사전,GrandMaster,218,66,50,56.89655172
9Aex2Bt5K2FDuTZ0oshj3R0Qao3VFJprw46RQIdIZpvrfbBohsSH35xAsh_rPBhq4DflAjWTsxO7YA,gZNenmuVCfzwM3RtKBLEAoUxMVMBPKv4bB-0uaaZmj1HJqk,한잔어때콜,GrandMaster,218,86,67,56.20915033
cW33sVedYk_Qoqi-mn7u7eHBNji0x9mVi-O8u55DC0kd0fsShXH7E3AgeSJ3ItUCD7jLw7y3Tgd8eA,sRulcwWmYCAZHawbR5D0w4HWDEB_B3A62-PdKfDkT42I-g,쩽 글,GrandMaster,217,53,40,56.98924731
vcLlF52acyx5x8j1OOxXJgB-RyOq2KcrBJB1crXfuj-rL_MIshV3tGfKoE_8KVIOMS9TpUm5fqd--A,INgU7cdbyX8gGr08HFC8KZ4vZx_8-floFmpE14os994jNRb8JRfd4a9q7g,롤체용아이디TM,GrandMaster,217,52,49,51.48514851
c9Jp4b2-uuFw1o_g5850ValvzPkzEovronWpNt1OJ96T4uSZ8An2cU9hP37fjxrshA6x5YnBqKjEhg,cvIQrE8zZktiAkRU6UwAgg73nEpma0Nw_dCTzQrkw_ZiQryM,건구르,GrandMaster,217,82,84,49.39759036
AAfx_btyK1azAahesOkqkfWvao94FGCVHj9eyNQUzCDicjrAgEwWw5DmjCgbqTAa0cRo3YrCNGJVHQ,XP75GprngjV8AMyU-Rok-kkxwMcWazQh2zXTGcB8jUd2jO8,쾅상묵,GrandMaster,217,69,71,49.28571429
ts1TV_Ql310ENiCY2wrHCfLBBAFJ8vtiMpalMv5f5lGFnuaY3nu4HPBYSjZ0HIwl4yxg6IMLJQX_Ug,73xD28YILq6oLXFXUge7OcwS_tOBjenpz_0VaRofdK3tlA,솔킬따이면버프없,GrandMaster,216,70,71,49.64539007
nrOuZagbS2OD23BLVEjsXEqv2CZmf7mvuJl14dcWxKgYxOroWtmqBt0T0oEmZy5wcenfnzuH9A4c-A,p2l5kvzXKBj-I_LZc9_bd3qtZq_l4aYP8CCH0xMN7MsiIwviQZ_GXP0qmw,연애는 조유리랑,GrandMaster,216,15,5,75
ZMgGe9_VEpoMy5ApwfKpUgcaH5sv5Fv1aYhj8vM3A1tVYta8qKmdYf_F5y_5BAsELlQbCXSz_Pf7OA,V4YS1aDIFlqqAZ39ogouFAH0OAs-r9tPtxhsxNeHAe6s-FLfEN93CJNI5A,라스트레인,GrandMaster,216,107,104,50.71090047
5dWZeGop-Xha0sMqFMYNwWMcmeSm0cbcrh9SxPj6zsvWRLfKvQVaYMhXqa8I7HETKqUycU0ZJ1tH-g,44nQLCPgp6fc6zm3nh62qLaYvIgdm_ffqlL03qPKYjJFYTHftQTaINzlbQ,살가운바람,GrandMaster,216,72,53,57.6
